Sample, Channel 7
3700877615, 1
3700877663, 0
3700877709, 1
3700877807, 0
3701343712, 1
3701343786, 0
3701343952, 1
3701343978, 0
3701344144, 1
3701344242, 0
3701344288, 1
3701344338, 0
3701344384, 1
3701344410, 0
3701344432, 1
3701344458, 0
3701344459, 1
3701344626, 0
3701344651, 1
3701344698, 0
3701344744, 1
3701344842, 0
3701810795, 1
3701810869, 0
3701811035, 1
3701811061, 0
3701811227, 1
3701811325, 0
3701811371, 1
3701811397, 0
3701811444, 1
3701811493, 0
3701811516, 1
3701811541, 0
3701811542, 1
3701811709, 0
3701811734, 1
3701811781, 0
3701811828, 1
3701811926, 0
3702277879, 1
3702277952, 0
3702278119, 1
3702278145, 0
3702278311, 1
3702278409, 0
3702278455, 1
3702278481, 0
3702278503, 1
3702278577, 0
3702278599, 1
3702278624, 0
3702278625, 1
3702278793, 0
3702278817, 1
3702278865, 0
3702278911, 1
3702279009, 0
3702744962, 1
3702745036, 0
3702745202, 1
3702745228, 0
3702745394, 1
3702745492, 0
3702745538, 1
3702745588, 0
3702745610, 1
3702745660, 0
3702745682, 1
3702745876, 0
3702745901, 1
3702745948, 0
3702745994, 1
3702746092, 0
3703212045, 1
3703212119, 0
3703212285, 1
3703212311, 0
3703212477, 1
3703212575, 0
3703212621, 1
3703212647, 0
3703212669, 1
3703212695, 0
3703212717, 1
3703212743, 0
3703212765, 1
3703212791, 0
3703212792, 1
3703212959, 0
3703212984, 1
3703213031, 0
3703213077, 1
3703213175, 0
3703679176, 1
3703679250, 0
3703679417, 1
3703679442, 0
3703679609, 1
3703679706, 0
3703679753, 1
3703679802, 0
3703679849, 1
3703679875, 0
3703679897, 1
3703679922, 0
3703679923, 1
3703680091, 0
3703680115, 1
3703680163, 0
3703680209, 1
3703680307, 0
3704146212, 1
3704146286, 0
3704146452, 1
3704146478, 0
3704146644, 1
3704146742, 0
3704146788, 1
3704146814, 0
3704146860, 1
3704146910, 0
3704146932, 1
3704147126, 0
3704147150, 1
3704147198, 0
3704147244, 1
3704147342, 0
3704613295, 1
3704613369, 0
3704613535, 1
3704613561, 0
3704613727, 1
3704613825, 0
3704613871, 1
3704613897, 0
3704613919, 1
3704613993, 0
3704614015, 1
3704614041, 0
3704614042, 1
3704614209, 0
3704614234, 1
3704614281, 0
3704614327, 1
3704614425, 0
3705080402, 1
3705080476, 0
3705080642, 1
3705080668, 0
3705080834, 1
3705080932, 0
3705080978, 1
3705081028, 0
3705081050, 1
3705081100, 0
3705081122, 1
3705081148, 0
3705081149, 1
3705081316, 0
3705081341, 1
3705081388, 0
3705081435, 1
3705081532, 0
3705547462, 1
3705547535, 0
3705547702, 1
3705547728, 0
3705547894, 1
3705547992, 0
3705548038, 1
3705548064, 0
3705548086, 1
3705548112, 0
3705548134, 1
3705548160, 0
3705548182, 1
3705548207, 0
3705548208, 1
3705548376, 0
3705548400, 1
3705548448, 0
3705548494, 1
3705548592, 0
3706014569, 1
3706014643, 0
3706014809, 1
3706014835, 0
3706015001, 1
3706015099, 0
3706015145, 1
3706015195, 0
3706015241, 1
3706015267, 0
3706015289, 1
3706015483, 0
3706015508, 1
3706015555, 0
3706015601, 1
3706015699, 0
3706481628, 1
3706481702, 0
3706481868, 1
3706481894, 0
3706482060, 1
3706482158, 0
3706482204, 1
3706482230, 0
3706482276, 1
3706482326, 0
3706482348, 1
3706482374, 0
3706482375, 1
3706482542, 0
3706482567, 1
3706482614, 0
3706482660, 1
3706482758, 0
3706948711, 1
3706948785, 0
3706948951, 1
3706948977, 0
3706949144, 1
3706949241, 0
3706949288, 1
3706949313, 0
3706949336, 1
3706949409, 0
3706949432, 1
3706949457, 0
3706949458, 1
3706949625, 0
3706949650, 1
3706949698, 0
3706949744, 1
3706949842, 0
3707415795, 1
3707415869, 0
3707416035, 1
3707416061, 0
3707416227, 1
3707416325, 0
3707416371, 1
3707416421, 0
3707416443, 1
3707416493, 0
3707416515, 1
3707416709, 0
3707416733, 1
3707416781, 0
3707416827, 1
3707416925, 0
3707882926, 1
3707883000, 0
3707883166, 1
3707883192, 0
3707883358, 1
3707883456, 0
3707883502, 1
3707883528, 0
3707883550, 1
3707883576, 0
3707883598, 1
3707883624, 0
3707883646, 1
3707883840, 0
3707883865, 1
3707883912, 0
3707883958, 1
3707884056, 0
3708349961, 1
3708350035, 0
3708350201, 1
3708350227, 0
3708350393, 1
3708350491, 0
3708350537, 1
3708350587, 0
3708350633, 1
3708350659, 0
3708350681, 1
3708350707, 0
3708350708, 1
3708350875, 0
3708350900, 1
3708350947, 0
3708350994, 1
3708351091, 0
3708817044, 1
3708817118, 0
3708817285, 1
3708817310, 0
3708817477, 1
3708817574, 0
3708817621, 1
3708817647, 0
3708817693, 1
3708817743, 0
3708817765, 1
3708817790, 0
3708817791, 1
3708817959, 0
3708817983, 1
3708818031, 0
3708818077, 1
3708818175, 0
3709284152, 1
3709284226, 0
3709284392, 1
3709284418, 0
3709284584, 1
3709284682, 0
3709284728, 1
3709284754, 0
3709284776, 1
3709284850, 0
3709284872, 1
3709285066, 0
3709285090, 1
3709285138, 0
3709285184, 1
3709285282, 0
3709751211, 1
3709751285, 0
3709751451, 1
3709751477, 0
3709751643, 1
3709751741, 0
3709751787, 1
3709751837, 0
3709751859, 1
3709751909, 0
3709751931, 1
3709751957, 0
3709751958, 1
3709752125, 0
3709752150, 1
3709752197, 0
3709752243, 1
3709752341, 0
3710218294, 1
3710218368, 0
3710218534, 1
3710218560, 0
3710218726, 1
3710218824, 0
3710218870, 1
3710218896, 0
3710218919, 1
3710218944, 0
3710218967, 1
3710218992, 0
3710219015, 1
3710219040, 0
3710219041, 1
3710219208, 0
3710219233, 1
3710219280, 0
3710219327, 1
3710219425, 0
3710685402, 1
3710685475, 0
3710685642, 1
3710685668, 0
3710685834, 1
3710685932, 0
3710685978, 1
3710686028, 0
3710686074, 1
3710686100, 0
3710686122, 1
3710686316, 0
3710686340, 1
3710686388, 0
3710686434, 1
3710686532, 0
3711152461, 1
3711152535, 0
3711152701, 1
3711152727, 0
3711152893, 1
3711152991, 0
3711153037, 1
3711153063, 0
3711153109, 1
3711153159, 0
3711153181, 1
3711153375, 0
3711153400, 1
3711153447, 0
3711153493, 1
3711153591, 0
3711619592, 1
3711619666, 0
3711619832, 1
3711619858, 0
3711620024, 1
3711620122, 0
3711620168, 1
3711620194, 0
3711620216, 1
3711620290, 0
3711620312, 1
3711620338, 0
3711620339, 1
3711620506, 0
3711620531, 1
3711620578, 0
3711620624, 1
3711620722, 0
3712086627, 1
3712086701, 0
3712086868, 1
3712086893, 0
3712087060, 1
3712087157, 0
3712087204, 1
3712087254, 0
3712087276, 1
3712087326, 0
3712087348, 1
3712087373, 0
3712087374, 1
3712087542, 0
3712087566, 1
3712087614, 0
3712087660, 1
3712087758, 0
3712553711, 1
3712553785, 0
3712553951, 1
3712553977, 0
3712554143, 1
3712554241, 0
3712554287, 1
3712554313, 0
3712554335, 1
3712554361, 0
3712554383, 1
3712554409, 0
3712554431, 1
3712554625, 0
3712554649, 1
3712554697, 0
3712554743, 1
3712554841, 0
3713020794, 1
3713020868, 0
3713021034, 1
3713021060, 0
3713021226, 1
3713021324, 0
3713021370, 1
3713021420, 0
3713021466, 1
3713021492, 0
3713021514, 1
3713021540, 0
3713021541, 1
3713021708, 0
3713021733, 1
3713021780, 0
3713021826, 1
3713021924, 0
3713487925, 1
3713487999, 0
3713488165, 1
3713488191, 0
3713488357, 1
3713488455, 0
3713488501, 1
3713488527, 0
3713488573, 1
3713488623, 0
3713488646, 1
3713488671, 0
3713488672, 1
3713488839, 0
3713488864, 1
3713488911, 0
3713488958, 1
3713489056, 0
3713954961, 1
3713955034, 0
3713955201, 1
3713955227, 0
3713955393, 1
3713955491, 0
3713955537, 1
3713955563, 0
3713955585, 1
3713955659, 0
3713955681, 1
3713955706, 0
3713955707, 1
3713955875, 0
3713955899, 1
3713955947, 0
3713955993, 1
3713956091, 0
3714422044, 1
3714422118, 0
3714422284, 1
3714422310, 0
3714422476, 1
3714422574, 0
3714422620, 1
3714422670, 0
3714422692, 1
3714422742, 0
3714422764, 1
3714422958, 0
3714422983, 1
3714423030, 0
3714423076, 1
3714423174, 0
3714889175, 1
3714889249, 0
3714889415, 1
3714889441, 0
3714889607, 1
3714889705, 0
3714889751, 1
3714889777, 0
3714889799, 1
3714889825, 0
3714889847, 1
3714889873, 0
3714889895, 1
3714889921, 0
3714889922, 1
3714890089, 0
3714890114, 1
3714890161, 0
3714890207, 1
3714890305, 0
3715356210, 1
3715356284, 0
3715356450, 1
3715356476, 0
3715356643, 1
3715356740, 0
3715356787, 1
3715356836, 0
3715356883, 1
3715356908, 0
3715356931, 1
3715356956, 0
3715356957, 1
3715357125, 0
3715357149, 1
3715357197, 0
3715357243, 1
3715357341, 0
3715823294, 1
3715823368, 0
3715823534, 1
3715823560, 0
3715823726, 1
3715823824, 0
3715823870, 1
3715823896, 0
3715823942, 1
3715823992, 0
3715824014, 1
3715824208, 0
3715824232, 1
3715824280, 0
3715824326, 1
3715824424, 0
3716290425, 1
3716290499, 0
3716290665, 1
3716290691, 0
3716290857, 1
3716290955, 0
3716291001, 1
3716291027, 0
3716291049, 1
3716291123, 0
3716291145, 1
3716291339, 0
3716291364, 1
3716291411, 0
3716291457, 1
3716291555, 0
3716757460, 1
3716757534, 0
3716757700, 1
3716757726, 0
3716757892, 1
3716757990, 0
3716758036, 1
3716758086, 0
3716758108, 1
3716758158, 0
3716758180, 1
3716758206, 0
3716758207, 1
3716758374, 0
3716758399, 1
3716758446, 0
3716758493, 1
3716758590, 0
3717224544, 1
3717224617, 0
3717224784, 1
3717224809, 0
3717224976, 1
3717225074, 0
3717225120, 1
3717225146, 0
3717225168, 1
3717225194, 0
3717225216, 1
3717225242, 0
3717225264, 1
3717225289, 0
3717225290, 1
3717225458, 0
3717225482, 1
3717225530, 0
3717225576, 1
3717225674, 0
3717691675, 1
3717691749, 0
3717691915, 1
3717691941, 0
3717692107, 1
3717692205, 0
3717692251, 1
3717692301, 0
3717692347, 1
3717692373, 0
3717692395, 1
3717692589, 0
3717692613, 1
3717692661, 0
3717692707, 1
3717692805, 0
3718158710, 1
3718158784, 0
3718158950, 1
3718158976, 0
3718159142, 1
3718159240, 0
3718159286, 1
3718159312, 0
3718159358, 1
3718159408, 0
3718159430, 1
3718159456, 0
3718159457, 1
3718159624, 0
3718159649, 1
3718159696, 0
3718159742, 1
3718159840, 0
3718625793, 1
3718625867, 0
3718626033, 1
3718626059, 0
3718626225, 1
3718626323, 0
3718626370, 1
3718626395, 0
3718626418, 1
3718626491, 0
3718626514, 1
3718626539, 0
3718626540, 1
3718626707, 0
3718626732, 1
3718626780, 0
3718626826, 1
3718626924, 0
3719092925, 1
3719092999, 0
3719093165, 1
3719093191, 0
3719093357, 1
3719093455, 0
3719093501, 1
3719093551, 0
3719093573, 1
3719093623, 0
3719093645, 1
3719093670, 0
3719093671, 1
3719093839, 0
3719093863, 1
3719093911, 0
3719093957, 1
3719094055, 0
3719559960, 1
3719560034, 0
3719560200, 1
3719560226, 0
3719560392, 1
3719560490, 0
3719560536, 1
3719560562, 0
3719560584, 1
3719560610, 0
3719560632, 1
3719560658, 0
3719560680, 1
3719560874, 0
3719560899, 1
3719560946, 0
3719560992, 1
3719561090, 0
3720027043, 1
3720027117, 0
3720027283, 1
3720027309, 0
3720027475, 1
3720027573, 0
3720027619, 1
3720027669, 0
3720027715, 1
3720027741, 0
3720027763, 1
3720027789, 0
3720027790, 1
3720027957, 0
3720027982, 1
3720028029, 0
3720028075, 1
3720028173, 0
3720494126, 1
3720494200, 0
3720494367, 1
3720494392, 0
3720494559, 1
3720494656, 0
3720494703, 1
3720494729, 0
3720494775, 1
3720494825, 0
3720494847, 1
3720494872, 0
3720494873, 1
3720495041, 0
3720495065, 1
3720495113, 0
3720495159, 1
3720495257, 0
3720961210, 1
3720961284, 0
3720961450, 1
3720961476, 0
3720961642, 1
3720961740, 0
3720961786, 1
3720961812, 0
3720961834, 1
3720961908, 0
3720961930, 1
3720962124, 0
3720962148, 1
3720962196, 0
3720962242, 1
3720962340, 0
3721428293, 1
3721428367, 0
3721428533, 1
3721428559, 0
3721428725, 1
3721428823, 0
3721428869, 1
3721428919, 0
3721428941, 1
3721428991, 0
3721429013, 1
3721429039, 0
3721429040, 1
3721429207, 0
3721429232, 1
3721429279, 0
3721429325, 1
3721429423, 0
3721895424, 1
3721895498, 0
3721895664, 1
3721895690, 0
3721895856, 1
3721895954, 0
3721896000, 1
3721896026, 0
3721896048, 1
3721896074, 0
3721896097, 1
3721896122, 0
3721896145, 1
3721896170, 0
3721896171, 1
3721896338, 0
3721896363, 1
3721896410, 0
3721896457, 1
3721896555, 0
3722362460, 1
3722362533, 0
3722362700, 1
3722362726, 0
3722362892, 1
3722362990, 0
3722363036, 1
3722363086, 0
3722363132, 1
3722363158, 0
3722363180, 1
3722363205, 0
3722363206, 1
3722363374, 0
3722363398, 1
3722363446, 0
3722363492, 1
3722363590, 0
3722829543, 1
3722829617, 0
3722829783, 1
3722829809, 0
3722829975, 1
3722830073, 0
3722830119, 1
3722830145, 0
3722830191, 1
3722830241, 0
3722830263, 1
3722830457, 0
3722830482, 1
3722830529, 0
3722830575, 1
3722830673, 0
3723296674, 1
3723296748, 0
3723296914, 1
3723296940, 0
3723297106, 1
3723297204, 0
3723297250, 1
3723297276, 0
3723297298, 1
3723297372, 0
3723297394, 1
3723297420, 0
3723297421, 1
3723297588, 0
3723297613, 1
3723297660, 0
3723297706, 1
3723297804, 0
3723763709, 1
3723763783, 0
3723763949, 1
3723763975, 0
3723764142, 1
3723764239, 0
3723764286, 1
3723764335, 0
3723764358, 1
3723764407, 0
3723764430, 1
3723764455, 0
3723764456, 1
3723764624, 0
3723764648, 1
3723764696, 0
3723764742, 1
3723764840, 0
3724230793, 1
3724230867, 0
3724231033, 1
3724231059, 0
3724231225, 1
3724231323, 0
3724231369, 1
3724231395, 0
3724231417, 1
3724231443, 0
3724231465, 1
3724231491, 0
3724231513, 1
3724231707, 0
3724231731, 1
3724231779, 0
3724231825, 1
3724231923, 0
3724697876, 1
3724697950, 0
3724698116, 1
3724698142, 0
3724698308, 1
3724698406, 0
3724698452, 1
3724698502, 0
3724698548, 1
3724698574, 0
3724698596, 1
3724698790, 0
3724698815, 1
3724698862, 0
3724698908, 1
3724699006, 0
3725164983, 1
3725165057, 0
3725165223, 1
3725165249, 0
3725165415, 1
3725165513, 0
3725165559, 1
3725165585, 0
3725165631, 1
3725165681, 0
3725165703, 1
3725165729, 0
3725165730, 1
3725165897, 0
3725165922, 1
3725165969, 0
3725166016, 1
3725166113, 0
3725632067, 1
3725632140, 0
3725632307, 1
3725632333, 0
3725632499, 1
3725632597, 0
3725632643, 1
3725632669, 0
3725632691, 1
3725632765, 0
3725632787, 1
3725632812, 0
3725632813, 1
3725632981, 0
3725633005, 1
3725633053, 0
3725633099, 1
3725633197, 0
3726099150, 1
3726099224, 0
3726099390, 1
3726099416, 0
3726099582, 1
3726099680, 0
3726099726, 1
3726099776, 0
3726099798, 1
3726099848, 0
3726099870, 1
3726100064, 0
3726100088, 1
3726100136, 0
3726100182, 1
3726100280, 0
3726566209, 1
3726566283, 0
3726566449, 1
3726566475, 0
3726566641, 1
3726566739, 0
3726566785, 1
3726566811, 0
3726566833, 1
3726566859, 0
3726566881, 1
3726566907, 0
3726566929, 1
3726566955, 0
3726566956, 1
3726567123, 0
3726567148, 1
3726567195, 0
3726567241, 1
3726567339, 0
3727033292, 1
3727033366, 0
3727033532, 1
3727033558, 0
3727033724, 1
3727033822, 0
3727033869, 1
3727033918, 0
3727033965, 1
3727033990, 0
3727034013, 1
3727034038, 0
3727034039, 1
3727034206, 0
3727034231, 1
3727034279, 0
3727034325, 1
3727034423, 0
3727500400, 1
3727500474, 0
3727500640, 1
3727500666, 0
3727500832, 1
3727500930, 0
3727500976, 1
3727501002, 0
3727501048, 1
3727501098, 0
3727501120, 1
3727501314, 0
3727501338, 1
3727501386, 0
3727501432, 1
3727501530, 0
3727967459, 1
3727967533, 0
3727967699, 1
3727967725, 0
3727967891, 1
3727967989, 0
3727968035, 1
3727968061, 0
3727968083, 1
3727968157, 0
3727968179, 1
3727968373, 0
3727968398, 1
3727968445, 0
3727968491, 1
3727968589, 0
3728434542, 1
3728434616, 0
3728434782, 1
3728434808, 0
3728434974, 1
3728435072, 0
3728435118, 1
3728435168, 0
3728435190, 1
3728435240, 0
3728435262, 1
3728435288, 0
3728435289, 1
3728435456, 0
3728435481, 1
3728435528, 0
3728435574, 1
3728435672, 0
3728901625, 1
3728901699, 0
3728901866, 1
3728901891, 0
3728902058, 1
3728902155, 0
3728902202, 1
3728902228, 0
3728902250, 1
3728902276, 0
3728902298, 1
3728902324, 0
3728902346, 1
3728902371, 0
3728902372, 1
3728902540, 0
3728902564, 1
3728902612, 0
3728902658, 1
3728902756, 0
3729368709, 1
3729368783, 0
3729368949, 1
3729368975, 0
3729369141, 1
3729369239, 0
3729369285, 1
3729369335, 0
3729369381, 1
3729369407, 0
3729369429, 1
3729369623, 0
3729369647, 1
3729369695, 0
3729369741, 1
3729369839, 0
3729835792, 1
3729835866, 0
3729836032, 1
3729836058, 0
3729836224, 1
3729836322, 0
3729836368, 1
3729836394, 0
3729836440, 1
3729836490, 0
3729836512, 1
3729836538, 0
3729836539, 1
3729836706, 0
3729836731, 1
3729836778, 0
3729836824, 1
3729836922, 0
3730302923, 1
3730302997, 0
3730303163, 1
3730303189, 0
3730303355, 1
3730303453, 0
3730303499, 1
3730303525, 0
3730303547, 1
3730303621, 0
3730303644, 1
3730303669, 0
3730303670, 1
3730303837, 0
3730303862, 1
3730303909, 0
3730303956, 1
3730304054, 0
3730769959, 1
3730770032, 0
3730770199, 1
3730770225, 0
3730770391, 1
3730770489, 0
3730770535, 1
3730770585, 0
3730770607, 1
3730770657, 0
3730770679, 1
3730770704, 0
3730770705, 1
3730770873, 0
3730770897, 1
3730770945, 0
3730770991, 1
3730771089, 0
3731237042, 1
3731237116, 0
3731237282, 1
3731237308, 0
3731237474, 1
3731237572, 0
3731237618, 1
3731237644, 0
3731237666, 1
3731237692, 0
3731237714, 1
3731237740, 0
3731237762, 1
3731237956, 0
3731237981, 1
3731238028, 0
3731238074, 1
3731238172, 0
3731704149, 1
3731704223, 0
3731704389, 1
3731704415, 0
3731704581, 1
3731704679, 0
3731704725, 1
3731704775, 0
3731704821, 1
3731704847, 0
3731704869, 1
3731704895, 0
3731704896, 1
3731705063, 0
3731705088, 1
3731705135, 0
3731705181, 1
3731705279, 0
3732171208, 1
3732171282, 0
3732171448, 1
3732171474, 0
3732171641, 1
3732171738, 0
3732171785, 1
3732171810, 0
3732171857, 1
3732171906, 0
3732171929, 1
3732171954, 0
3732171955, 1
3732172123, 0
3732172147, 1
3732172195, 0
3732172241, 1
3732172339, 0
3732638340, 1
3732638414, 0
3732638580, 1
3732638606, 0
3732638772, 1
3732638870, 0
3732638916, 1
3732638942, 0
3732638964, 1
3732639038, 0
3732639060, 1
3732639254, 0
3732639278, 1
3732639326, 0
3732639372, 1
3732639470, 0
3733105375, 1
3733105449, 0
3733105615, 1
3733105641, 0
3733105807, 1
3733105905, 0
3733105951, 1
3733106001, 0
3733106023, 1
3733106073, 0
3733106095, 1
3733106289, 0
3733106314, 1
3733106361, 0
3733106407, 1
3733106505, 0
3733572458, 1
3733572532, 0
3733572698, 1
3733572724, 0
3733572890, 1
3733572988, 0
3733573034, 1
3733573060, 0
3733573082, 1
3733573108, 0
3733573130, 1
3733573156, 0
3733573178, 1
3733573204, 0
3733573205, 1
3733573372, 0
3733573397, 1
3733573444, 0
3733573491, 1
3733573588, 0
3734039542, 1
3734039615, 0
3734039782, 1
3734039808, 0
3734039974, 1
3734040072, 0
3734040118, 1
3734040168, 0
3734040214, 1
3734040240, 0
3734040262, 1
3734040287, 0
3734040288, 1
3734040456, 0
3734040480, 1
3734040528, 0
3734040574, 1
3734040672, 0
3734506625, 1
3734506699, 0
3734506865, 1
3734506891, 0
3734507057, 1
3734507155, 0
3734507201, 1
3734507227, 0
3734507273, 1
3734507323, 0
3734507345, 1
3734507539, 0
3734507563, 1
3734507611, 0
3734507657, 1
3734507755, 0
3734973708, 1
3734973782, 0
3734973948, 1
3734973974, 0
3734974140, 1
3734974238, 0
3734974284, 1
3734974310, 0
3734974332, 1
3734974406, 0
3734974428, 1
3734974454, 0
3734974455, 1
3734974622, 0
3734974647, 1
3734974694, 0
3734974740, 1
3734974838, 0
3735440791, 1
3735440865, 0
3735441031, 1
3735441057, 0
3735441223, 1
3735441321, 0
3735441368, 1
3735441417, 0
3735441440, 1
3735441489, 0
3735441512, 1
3735441537, 0
3735441538, 1
3735441705, 0
3735441730, 1
3735441778, 0
3735441824, 1
3735441922, 0
3735907923, 1
3735907997, 0
3735908163, 1
3735908189, 0
3735908355, 1
3735908453, 0
3735908499, 1
3735908525, 0
3735908547, 1
3735908573, 0
3735908595, 1
3735908621, 0
3735908643, 1
3735908837, 0
3735908861, 1
3735908909, 0
3735908955, 1
3735909053, 0
3736374958, 1
3736375032, 0
3736375198, 1
3736375224, 0
3736375390, 1
3736375488, 0
3736375534, 1
3736375584, 0
3736375630, 1
3736375656, 0
3736375678, 1
3736375872, 0
3736375897, 1
3736375944, 0
3736375990, 1
3736376088, 0
3736842041, 1
3736842115, 0
3736842281, 1
3736842307, 0
3736842473, 1
3736842571, 0
3736842617, 1
3736842643, 0
3736842689, 1
3736842739, 0
3736842761, 1
3736842787, 0
3736842788, 1
3736842955, 0
3736842980, 1
3736843027, 0
3736843073, 1
3736843171, 0
3737309172, 1
3737309246, 0
3737309413, 1
3737309438, 0
3737309605, 1
3737309702, 0
3737309749, 1
3737309775, 0
3737309797, 1
3737309871, 0
3737309893, 1
3737309918, 0
3737309919, 1
3737310087, 0
3737310111, 1
3737310159, 0
3737310205, 1
3737310303, 0
3737776208, 1
3737776282, 0
3737776448, 1
3737776474, 0
3737776640, 1
3737776738, 0
3737776784, 1
3737776834, 0
3737776856, 1
3737776906, 0
3737776928, 1
3737777122, 0
3737777146, 1
3737777194, 0
3737777240, 1
3737777338, 0
3738243291, 1
3738243365, 0
3738243531, 1
3738243557, 0
3738243723, 1
3738243821, 0
3738243867, 1
3738243893, 0
3738243915, 1
3738243941, 0
3738243963, 1
3738243989, 0
3738244011, 1
3738244037, 0
3738244038, 1
3738244205, 0
3738244230, 1
3738244277, 0
3738244323, 1
3738244421, 0
3738710422, 1
3738710496, 0
3738710662, 1
3738710688, 0
3738710854, 1
3738710952, 0
3738710998, 1
3738711048, 0
3738711094, 1
3738711120, 0
3738711143, 1
3738711168, 0
3738711169, 1
3738711336, 0
3738711361, 1
3738711408, 0
3738711455, 1
3738711553, 0
3739177458, 1
3739177531, 0
3739177698, 1
3739177724, 0
3739177890, 1
3739177988, 0
3739178034, 1
3739178060, 0
3739178106, 1
3739178156, 0
3739178178, 1
3739178203, 0
3739178204, 1
3739178372, 0
3739178396, 1
3739178444, 0
3739178490, 1
3739178588, 0
3739644589, 1
3739644663, 0
3739644829, 1
3739644855, 0
3739645021, 1
3739645119, 0
3739645165, 1
3739645191, 0
3739645213, 1
3739645287, 0
3739645309, 1
3739645503, 0
3739645528, 1
